3300.0 5.75695484655e-13
3350.0 5.62252103447e-13
3400.0 5.35380894334e-13
3450.0 4.97029896862e-13
3500.0 4.77622320447e-13
3550.0 4.59583043473e-13
3600.0 4.44442622341e-13
3650.0 4.27597319453e-13
3700.0 4.08147607237e-13
3750.0 3.90443473269e-13
3800.0 3.74673959313e-13
3850.0 3.63663106208e-13
3900.0 3.50502797729e-13
3950.0 3.2751146801e-13
4000.0 3.40957870767e-13
4050.0 3.59344214054e-13
4100.0 2.66964177424e-13
4150.0 3.30160040774e-13
4200.0 3.48595777407e-13
4250.0 3.31468942561e-13
4300.0 2.78922655814e-13
4350.0 2.15100880933e-13
4400.0 2.77405680487e-13
4450.0 2.87144618216e-13
4500.0 2.80024271058e-13
4550.0 2.70145607003e-13
4600.0 2.59719787918e-13
4650.0 2.48836908518e-13
4700.0 2.36932691016e-13
4750.0 2.25233758328e-13
4800.0 2.02646089818e-13
4850.0 1.50569575404e-13
4900.0 1.72993005061e-13
4950.0 1.92490945203e-13
5000.0 1.91461163714e-13
5050.0 1.86310763978e-13
5100.0 1.80667631338e-13
5150.0 1.75875864365e-13
5200.0 1.70142972397e-13
5250.0 1.64475833577e-13
5300.0 1.58149915325e-13
5350.0 1.53078126699e-13
5400.0 1.48194874494e-13
5450.0 1.4335990297e-13
5500.0 1.39217978691e-13
5550.0 1.35592209182e-13
5600.0 1.30150142789e-13
5650.0 1.25638807976e-13
5700.0 1.21414621854e-13
5750.0 1.16703804349e-13
5800.0 1.1375348632e-13
5850.0 1.11406099908e-13
5900.0 1.07923663619e-13
5950.0 1.03988849054e-13
6000.0 1.00766970549e-13
6050.0 9.8018929163e-14
6100.0 9.40504835799e-14
6150.0 9.21871675268e-14
6200.0 9.00403809814e-14
6250.0 8.69882648815e-14
6300.0 8.42829259381e-14
6350.0 8.31904076327e-14
6400.0 8.11448113577e-14
6450.0 7.77859703356e-14
6500.0 7.24092400747e-14
6550.0 5.88759737432e-14
6600.0 6.41110414528e-14
6650.0 6.91158116294e-14
6700.0 6.9035281094e-14
6750.0 6.75792172658e-14
6800.0 6.59178262763e-14
6850.0 6.12970480109e-14
6900.0 5.6848959657e-14
6950.0 5.97105530545e-14
7000.0 5.86441401404e-14
7050.0 5.73908251477e-14
7100.0 5.59118684288e-14
7150.0 5.3927292859e-14
7200.0 5.02754203117e-14
7250.0 4.94475399241e-14
7300.0 4.91784665447e-14
7350.0 4.86458755877e-14
7400.0 4.77702224295e-14
7450.0 4.67420932436e-14
7500.0 4.5614001882e-14
7550.0 4.45991723819e-14
7600.0 2.85228894296e-14
7650.0 3.09241543747e-14
7700.0 4.10997568525e-14
7750.0 4.08711914268e-14
7800.0 3.99421554488e-14
7850.0 3.89297298019e-14
7900.0 3.78413411797e-14
7950.0 3.70925290608e-14
8000.0 3.60944749695e-14
8050.0 3.54837035446e-14
8100.0 3.4502507994e-14
8150.0 3.19231313939e-14
8200.0 3.14190462941e-14
8250.0 3.0868306642e-14
8300.0 3.04694432139e-14
8350.0 3.04963421824e-14
8400.0 3.03292821144e-14
8450.0 2.95601943454e-14
8500.0 2.89189720485e-14
8550.0 2.82415464079e-14
8600.0 2.76836787201e-14
8650.0 2.70887202385e-14
8700.0 2.64839157528e-14
8750.0 2.58704865649e-14
8800.0 2.51336381727e-14
8850.0 2.45546733744e-14
8900.0 2.40126831111e-14
8950.0 2.24271781199e-14
9000.0 2.06792928751e-14
9050.0 2.13365179051e-14
9100.0 2.02273001193e-14
9150.0 1.95874776889e-14
9200.0 1.98447233196e-14
9250.0 1.95765986604e-14
9300.0 1.6407968206e-14
9350.0 1.2473762797e-14
9400.0 1.52533415752e-14
9450.0 1.35131651941e-14
9500.0 1.35573089278e-14
9550.0 1.3817006432e-14
9600.0 1.42915139266e-14
9650.0 1.53803449613e-14
9700.0 1.66754374011e-14
9750.0 1.57765294155e-14
9800.0 1.58623873741e-14
9850.0 1.64417576302e-14
9900.0 1.62461445756e-14
9950.0 1.52326176615e-14
10000.0 1.49699621725e-14
10050.0 1.33933303025e-14
10100.0 1.42619186651e-14
10150.0 1.45307696595e-14
