3300.0 1.55809101511e-13
3350.0 1.55715229024e-13
3400.0 1.54690224179e-13
3450.0 1.50932412127e-13
3500.0 1.50898392815e-13
3550.0 1.58184525758e-13
3600.0 1.56969654149e-13
3650.0 1.66661380168e-13
3700.0 1.70772232035e-13
3750.0 1.95145332148e-13
3800.0 2.37494474405e-13
3850.0 2.69339000352e-13
3900.0 2.71826309493e-13
3950.0 2.70910920343e-13
4000.0 3.27718320321e-13
4050.0 3.44437680928e-13
4100.0 2.73938447088e-13
4150.0 3.31989623253e-13
4200.0 3.43180120292e-13
4250.0 3.45495856134e-13
4300.0 3.22020701512e-13
4350.0 2.77614527575e-13
4400.0 3.34437793888e-13
4450.0 3.33657338307e-13
4500.0 3.3821718875e-13
4550.0 3.25385285602e-13
4600.0 3.2968944206e-13
4650.0 3.25023525799e-13
4700.0 3.19907916285e-13
4750.0 3.14654164208e-13
4800.0 3.06717268695e-13
4850.0 2.41066701623e-13
4900.0 2.76967329037e-13
4950.0 2.92961334363e-13
5000.0 2.83713952616e-13
5050.0 2.85389471154e-13
5100.0 2.76745361681e-13
5150.0 2.68414667939e-13
5200.0 2.60863919716e-13
5250.0 2.59240049744e-13
5300.0 2.57910464558e-13
5350.0 2.54514857031e-13
5400.0 2.48904749249e-13
5450.0 2.47302039712e-13
5500.0 2.44171698332e-13
5550.0 2.42233796951e-13
5600.0 2.37270993596e-13
5650.0 2.32661116191e-13
5700.0 2.26919068218e-13
5750.0 2.25053107271e-13
5800.0 2.21597428211e-13
5850.0 2.20043716128e-13
5900.0 2.12773079697e-13
5950.0 2.11732132429e-13
6000.0 2.06309013378e-13
6050.0 2.03287162329e-13
6100.0 1.99049473374e-13
6150.0 1.92074836147e-13
6200.0 1.91795018897e-13
6250.0 1.86148983167e-13
6300.0 1.81526320223e-13
6350.0 1.80664678414e-13
6400.0 1.78838391442e-13
6450.0 1.75428953905e-13
6500.0 1.6990023894e-13
6550.0 1.43198379376e-13
6600.0 1.60152171579e-13
6650.0 1.65339801662e-13
6700.0 1.64085837303e-13
6750.0 1.60921161017e-13
6800.0 1.58125851622e-13
6850.0 1.48265313407e-13
6900.0 1.38140976437e-13
6950.0 1.46977580455e-13
7000.0 1.44885399591e-13
7050.0 1.43629109859e-13
7100.0 1.41482917085e-13
7150.0 1.36586765081e-13
7200.0 1.27337321408e-13
7250.0 1.26632356808e-13
7300.0 1.25480136565e-13
7350.0 1.27951689496e-13
7400.0 1.25186432547e-13
7450.0 1.24196156929e-13
7500.0 1.2232019821e-13
7550.0 1.21374317173e-13
7600.0 7.7910056333e-14
7650.0 8.60394910268e-14
7700.0 1.13720628851e-13
7750.0 1.13610193078e-13
7800.0 1.12468653978e-13
7850.0 1.11142814267e-13
7900.0 1.08734289332e-13
7950.0 1.07074596288e-13
8000.0 1.05935306862e-13
8050.0 1.04334740976e-13
8100.0 1.02105859434e-13
8150.0 9.52588831653e-14
8200.0 9.33239254683e-14
8250.0 9.33066948272e-14
8300.0 9.26114146554e-14
8350.0 9.30352977666e-14
8400.0 9.28671528045e-14
8450.0 9.11816160314e-14
8500.0 8.9532941198e-14
8550.0 8.77583549047e-14
8600.0 8.72215500518e-14
8650.0 8.47204956673e-14
8700.0 8.7213195162e-14
8750.0 8.09850019312e-14
8800.0 8.63486115388e-14
8850.0 7.79352910341e-14
8900.0 8.23456552356e-14
8950.0 8.00893247954e-14
9000.0 6.69785411574e-14
9050.0 7.41862714883e-14
9100.0 7.27005871384e-14
9150.0 7.23066955949e-14
9200.0 6.88089686195e-14
9250.0 6.52434979939e-14
9300.0 6.07931722379e-14
9350.0 4.75989619019e-14
9400.0 5.63592228285e-14
9450.0 5.1898772475e-14
9500.0 5.23568479022e-14
9550.0 4.75569462554e-14
9600.0 5.48881049661e-14
9650.0 5.82594092056e-14
9700.0 6.32233107565e-14
9750.0 6.14343788441e-14
9800.0 6.24551925374e-14
9850.0 6.35547832515e-14
9900.0 6.32048367201e-14
9950.0 6.21690944386e-14
10000.0 6.12097637024e-14
10050.0 5.26851934959e-14
10100.0 5.94535724103e-14
10150.0 6.09100026547e-14
10200.0 5.87787518079e-14
