3300.0 3.23141564407e-13
3350.0 3.15886516685e-13
3400.0 3.04412771314e-13
3450.0 2.91328191456e-13
3500.0 2.81504028479e-13
3550.0 2.75653808273e-13
3600.0 2.70281114705e-13
3650.0 2.64140486875e-13
3700.0 2.63765053433e-13
3750.0 3.01132872903e-13
3800.0 3.45504342089e-13
3850.0 3.65341698838e-13
3900.0 3.59990872021e-13
3950.0 3.43895514823e-13
4000.0 3.59005184395e-13
4050.0 3.57034888673e-13
4100.0 3.01198628156e-13
4150.0 3.29552423312e-13
4200.0 3.2086483403e-13
4250.0 3.062265509e-13
4300.0 2.88325989911e-13
4350.0 2.52024167608e-13
4400.0 2.72844591886e-13
4450.0 2.63330207264e-13
4500.0 2.55150060342e-13
4550.0 2.46602746749e-13
4600.0 2.39279250439e-13
4650.0 2.3158733076e-13
4700.0 2.24194516982e-13
4750.0 2.15691724969e-13
4800.0 2.08131698399e-13
4850.0 1.79364803352e-13
4900.0 1.93922652503e-13
4950.0 1.91783087077e-13
5000.0 1.83518856401e-13
5050.0 1.76619213584e-13
5100.0 1.719017709e-13
5150.0 1.66727118655e-13
5200.0 1.60255895622e-13
5250.0 1.56639791405e-13
5300.0 1.52851239103e-13
5350.0 1.49180871142e-13
5400.0 1.4522225738e-13
5450.0 1.41262763612e-13
5500.0 1.37434359862e-13
5550.0 1.34225409217e-13
5600.0 1.30750888553e-13
5650.0 1.25754578901e-13
5700.0 1.21862754836e-13
5750.0 1.18873490063e-13
5800.0 1.15655080653e-13
5850.0 1.13477293943e-13
5900.0 1.08322002406e-13
5950.0 1.06313097424e-13
6000.0 1.04068238159e-13
6050.0 1.01230167074e-13
6100.0 9.87554410434e-14
6150.0 9.61768328351e-14
6200.0 9.376425859e-14
6250.0 9.09202598441e-14
6300.0 8.72849975423e-14
6350.0 8.59158423326e-14
6400.0 8.43452743039e-14
6450.0 8.23571432442e-14
6500.0 8.02775278017e-14
6550.0 7.22334075709e-14
6600.0 7.58809626491e-14
6650.0 7.52969547544e-14
6700.0 7.37685246075e-14
6750.0 7.20133736892e-14
6800.0 7.0049151248e-14
6850.0 6.52588715806e-14
6900.0 6.0467570754e-14
6950.0 6.37457292412e-14
7000.0 6.29541874554e-14
7050.0 6.17223522781e-14
7100.0 6.02426413716e-14
7150.0 5.79440196306e-14
7200.0 5.37224375949e-14
7250.0 5.27891525099e-14
7300.0 5.24535616646e-14
7350.0 5.31429947915e-14
7400.0 5.23790073188e-14
7450.0 5.14882531181e-14
7500.0 5.02919153796e-14
7550.0 4.9309068652e-14
7600.0 3.11023724956e-14
7650.0 3.42845009835e-14
7700.0 4.54819684486e-14
7750.0 4.53959697469e-14
7800.0 4.44868338144e-14
7850.0 4.36798752587e-14
7900.0 4.2497807046e-14
7950.0 4.18106044004e-14
8000.0 4.09110596975e-14
8050.0 4.01078093786e-14
8100.0 3.91066545628e-14
8150.0 3.60168299548e-14
8200.0 3.55789394359e-14
8250.0 3.4987491489e-14
8300.0 3.44718441954e-14
8350.0 3.47574376171e-14
8400.0 3.44716546998e-14
8450.0 3.3690486707e-14
8500.0 3.32034224874e-14
8550.0 3.26353649385e-14
8600.0 3.18144046384e-14
8650.0 3.13320267027e-14
8700.0 3.24326322509e-14
8750.0 2.94580908272e-14
8800.0 3.2052016573e-14
8850.0 2.83487661565e-14
8900.0 2.99806255096e-14
8950.0 2.87590563858e-14
9000.0 2.39626963249e-14
9050.0 2.65658395019e-14
9100.0 2.60338212295e-14
9150.0 2.52335593516e-14
9200.0 2.44818959736e-14
9250.0 2.30216919003e-14
9300.0 2.0809172283e-14
9350.0 1.56890801324e-14
9400.0 1.91322036817e-14
9450.0 1.74725819431e-14
9500.0 1.7675572628e-14
9550.0 1.60551349285e-14
9600.0 1.87706035369e-14
9650.0 1.98868535823e-14
9700.0 2.12851754526e-14
9750.0 2.05310646968e-14
9800.0 2.06999144959e-14
9850.0 2.07371105033e-14
9900.0 2.05849735705e-14
9950.0 2.06811431846e-14
10000.0 2.02871342394e-14
10050.0 1.90234192566e-14
10100.0 1.96145322249e-14
